set map mb cm regFn regDr
NY 5 12.377276 82.21 82.4345612878761 5.78
NY 5 12.421796 82.94 82.7169980604264 5.73
NY 5 12.442172 83.67 82.849077274369 5.72
NY 5 12.493717 83.67 83.1667679389409 5.7
NY 5 12.577717 83.67 83.6467425313862 5.74
NY 5 12.639746 85.14 84.0004872937968 5.79
NY 5 12.665663 85.14 84.1482997766862 5.81
NY 5 12.730968 85.14 84.5212095506881 5.85
NY 5 12.810788 85.14 84.9788186760917 5.9
NY 5 12.835004 85.14 85.1110776983013 5.91
NY 5 12.909824 85.14 85.4660030052119 5.94
NY 5 12.977968 85.87 85.7958986142759 5.93
NY 5 12.998815 85.87 85.91250272167 5.92
NY 5 13.056666 85.87 86.2171324880205 5.86
NY 5 13.077304 85.87 86.3163627324718 5.84
NY 5 13.099904 85.87 86.4248650620854 5.81
NY 5 13.130734 86.6 86.5794449810985 5.77
NY 5 13.166697 86.6 86.7813694210034 5.72
NY 5 13.199379 86.6 86.9793401119196 5.7
NY 5 13.220323 86.6 87.1062874459121 5.68
NY 5 13.292274 87.33 87.5513675300995 5.64
NY 5 13.322352 88.06 87.7453612193155 5.61
NY 5 13.378925 88.06 88.1453793989883 5.54
NY 5 13.432812 88.79 88.5680626092382 5.45
NY 5 13.454336 88.79 88.7442634333738 5.41
NY 5 13.496575 89.52 89.0963678608321 5.36
NY 5 13.555306 89.52 89.5863466481761 5.31
NY 5 13.613532 90.25 90.0523747976812 5.28
NY 5 13.638369 90.25 90.239736532386 5.28
NY 5 13.710108 90.98 90.7225543718359 5.26
NY 5 13.745442 90.98 90.9369839693652 5.26
NY 5 13.820972 91.71 91.4006116793542 5.25
NY 5 13.8646 91.71 91.661524037069 5.26
NY 5 13.956448 92.44 92.1611106688394 5.34
NY 5 13.980177 92.44 92.2737029692177 5.35
NY 5 14.130892 93.17 92.7039994262346 5.47
NY 5 14.161448 93.17 92.7787919245005 5.48
NY 5 14.197923 93.17 92.8893530972724 5.49
NY 5 14.223207 93.17 92.9868335847544 5.51
NY 5 14.262368 93.17 93.1426827700544 5.53
NY 5 14.298138 93.17 93.2684869710065 5.55
NY 5 14.446739 93.17 93.7260941798759 5.56
NY 5 14.481036 93.17 93.8401468063886 5.54
NY 5 14.579323 93.9 94.2468323282353 5.46
NY 5 14.751799 93.9 95.1545211763418 5.39
NY 5 14.77835 93.9 95.3010568539349 5.39
NY 5 14.804497 93.9 95.4464228878949 5.39
NY 5 14.850872 95.37 95.7060678607439 5.39
NY 5 14.903875 96.83 96.0203370906451 5.41
NY 5 15.003982 97.56 96.6741609106998 5.49
NY 5 15.032629 97.56 96.8671125081253 5.53
NY 5 15.062485 97.56 97.067403140913 5.59
NY 5 15.130792 99.03 97.5115852636786 5.74
NY 5 15.212047 99.03 98.0581366851769 5.89
NY 5 15.336867 99.03 98.986164116751 6.09
NY 5 15.464253 99.76 99.9324047645308 6.36
NY 5 15.508939 99.76 100.240408552839 6.44
NY 5 15.55308 99.76 100.529625585731 6.51
NY 5 15.577125 99.76 100.683178563222 6.54
NY 5 15.68133 101.98 101.326838080044 6.65
NY 5 15.706047 101.98 101.476586735569 6.67
NY 5 15.759901 101.98 101.802586034644 6.71
NY 5 15.825772 101.98 102.206125942867 6.76
NY 5 15.85565 101.98 102.392901162715 6.78
NY 5 15.901153 102.71 102.684091651368 6.82
NY 5 15.98402 102.71 103.220826638742 6.87
NY 5 16.011364 104.18 103.397544791982 6.87
NY 5 16.130067 104.18 104.169817612012 6.96
NY 5 16.264065 105.65 105.069212368184 7.06
NY 5 16.32073 105.65 105.464565310142 7.1
NY 5 16.375356 105.65 105.853185774698 7.16
NY 5 16.421744 105.65 106.186227287697 7.23
NY 5 16.537776 107.12 107.029188163466 7.46
NY 5 16.601081 107.85 107.493644232997 7.63
NY 5 16.656566 107.85 107.893381379009 7.79
NY 5 16.740086 107.85 108.477098021864 8.07
NY 5 16.776189 107.85 108.729144251347 8.19
NY 5 16.873028 109.32 109.42803901173 8.55
NY 5 16.940171 109.32 109.95084042964 8.82
NY 5 16.96543 110.79 110.145722119273 8.92
NY 5 17.005526 111.52 110.431205738532 9.09
NY 5 17.035547 111.52 110.646153651512 9.22
NY 5 17.073148 111.52 110.944614854281 9.39
NY 5 17.142097 112.25 111.525490290954 9.71
NY 5 17.208714 112.25 112.077809630437 10.03
NY 5 17.250806 112.98 112.4340453371 10.26
NY 5 17.378498 112.98 113.623282329307 11.12
NY 5 17.40278 112.98 113.87827027962 11.3
NY 5 17.425048 113.71 114.117604307915 11.47
NY 5 17.472789 113.71 114.633625759317 11.83
NY 5 17.520054 114.44 115.153737006898 12.17
NY 5 17.604485 115.17 116.125889354867 12.75
NY 5 17.647027 117.37 116.641297388365 13
NY 5 17.678215 117.37 117.027901916717 13.17
NY 5 17.71106 117.37 117.443076866327 13.32
NY 5 17.789102 117.37 118.462737355674 13.72
NY 5 17.85915 118.1 119.417924258096 14.08
NY 5 17.953452 121.09 120.763972600137 14.39
NY 5 17.995803 122.55 121.391065892614 14.53
NY 5 18.208306 127.9 124.750994675369 14.96
NY 5 18.366689 127.9 127.854078178539 14.99
NY 5 18.412983 127.9 128.872110661868 14.94
NY 5 18.588504 130.09 132.694050639311 14.54
NY 5 18.666136 130.82 134.168928999686 14.25
NY 5 18.704359 131.55 134.803465737594 14.09
NY 5 18.733583 132.28 135.282307948072 13.96
NY 5 18.794863 135.99 136.366151371752 13.68
NY 5 18.826061 137.46 136.919229152042 13.53
NY 5 18.89501 141.23 138.017010545061 13.17
NY 5 18.958632 141.96 138.910414688963 12.8
NY 5 18.998623 141.96 139.469994819717 12.55
NY 5 19.047703 141.96 140.135871913526 12.22
NY 5 19.078304 141.96 140.531182403495 12.01
NY 5 19.135141 141.96 141.205847702161 11.6
NY 5 19.187863 141.96 141.774443580299 11.21
NY 5 19.253795 144.16 142.444973955834 10.68
NY 5 19.356762 144.16 143.396573170009 9.7
NY 5 19.44821 144.16 144.137434133054 8.75
NY 5 19.473526 144.16 144.321573956176 8.48
NY 5 19.529277 144.89 144.683441470769 7.9
NY 5 19.687849 144.89 145.470520832078 6.43
NY 5 19.767575 144.89 145.789872621673 5.79
NY 5 19.835594 144.89 146.054448699409 5.21
NY 5 19.909755 144.89 146.30893618668 4.67
NY 5 19.962106 144.89 146.448623935309 4.32
NY 5 20.006473 145.62 146.546087095352 4.02
NY 5 20.115138 145.62 146.726860573605 3.34
NY 5 20.228551 145.62 146.880811739527 2.75
NY 5 20.371317 145.62 147.060528397506 2.09
NY 5 20.478059 145.62 147.183499827152 1.67
NY 5 20.787745 145.62 147.476540934482 0.84
NY 5 20.895407 145.62 147.553422249202 0.6
NY 5 20.923696 145.62 147.57128106311 0.54
NY 5 21.079826 145.62 147.651313236163 0.29
NY 5 22.585819 147.82 146.310971884112 0.02
NY 6 0.088506 0 -0.354124708074325 4.23
NY 6 0.122793 0 -0.148811560978581 4.43
NY 6 0.176952 0 0.188014444009572 4.75
NY 6 0.251164 0 0.676144701687091 5.2
NY 6 0.280032 0 0.874841806124096 5.38
NY 6 0.327379 0 1.21033277274641 5.68
NY 6 0.376955 0.73 1.57345318752142 6.01
NY 6 0.432987 2.2 1.99894403098539 6.38
NY 6 0.478843 2.2 2.3594678688888 6.69
NY 6 0.566067 4.4 3.07703826083974 7.29
NY 6 0.602975 4.4 3.3939236266257 7.55
NY 6 0.632272 4.4 3.65116480940808 7.76
NY 6 0.664921 4.4 3.94337319789623 7.99
NY 6 0.708187 4.4 4.33888237390185 8.3
NY 6 0.739804 5.13 4.63334819617241 8.53
NY 6 0.762761 5.13 4.85071825184915 8.7
NY 6 0.893793 7.35 6.15818042058555 9.69
NY 6 0.956301 7.35 6.81360854800216 10.23
NY 6 1.009329 7.35 7.38089175962831 10.73
NY 6 1.113924 8.82 8.54940071453867 11.79
NY 6 1.552954 11.81 14.1964928199283 14.68
NY 6 1.606157 12.54 14.9428632350239 14.88
NY 6 1.787442 14.01 17.5511925755122 15.24
NY 6 1.836077 17.73 18.2641528624444 15.3
NY 6 2.348228 25.56 28.3935467187255 14.6
NY 6 2.445823 26.29 30.3710278691731 14.16
NY 6 2.597318 34.74 33.0411260378923 13.2
NY 6 2.674741 36.21 34.1315497303762 12.61
NY 6 2.780326 38.42 35.474310913217 11.76
NY 6 2.819374 38.42 35.967927336614 11.44
NY 6 3.023431 39.15 38.3497746084368 9.55
NY 6 3.056093 39.88 38.6790564065481 9.23
NY 6 3.088951 39.88 38.9900875853939 8.89
NY 6 3.147269 39.88 39.4606296448867 8.27
NY 6 3.187185 40.61 39.7251142030873 7.83
NY 6 3.257746 40.61 40.1266266363755 7.04
NY 6 3.344956 40.61 40.6064802985912 6.11
NY 6 3.646827 40.61 41.1788878532693 3.27
NY 6 3.905339 40.61 40.7457582212235 1.74
NY 6 3.95733 40.61 40.6775864253601 1.48
NY 6 3.987375 40.61 40.6514263261773 1.34
NY 6 4.054707 40.61 40.6400779680267 1.05
NY 6 4.086297 40.61 40.6451425180296 0.93
NY 6 4.145549 40.61 40.6236550590265 0.76
NY 6 4.228641 40.61 40.5652804143553 0.62
NY 6 4.322517 40.61 40.5356760503953 0.53
NY 6 4.373815 40.61 40.528739606087 0.49
NY 6 4.417434 40.61 40.5005663640647 0.48
NY 6 4.567949 40.61 40.3507827051645 0.69
NY 6 4.64441 40.61 40.3119955446556 0.9
NY 6 4.70008 40.61 40.3299024000967 1.07
NY 6 4.792914 40.61 40.3972080655646 1.4
NY 6 4.820983 40.61 40.419073200127 1.51
NY 6 4.88665 40.61 40.4826605607153 1.74
NY 6 4.957809 40.61 40.5847761779394 1.98
NY 6 4.998441 40.61 40.6569379709704 2.1
NY 6 5.029935 40.61 40.7148552912517 2.19
NY 6 5.086343 40.61 40.8271380557165 2.35
NY 6 5.115659 40.61 40.8917748615609 2.44
NY 6 5.157841 40.61 40.9948703293978 2.58
NY 6 5.212613 40.61 41.1556278622638 2.77
NY 6 5.235054 40.61 41.2300901790683 2.85
NY 6 5.30968 40.61 41.4985374695131 3.1
NY 6 5.374084 42.08 41.73609311351 3.33
NY 6 5.43207 42.08 41.9630768207034 3.57
NY 6 5.546859 43.55 42.4902580202501 4.06
NY 6 5.63748 43.55 42.9408062362066 4.45
NY 6 5.66101 43.55 43.0578965685054 4.55
NY 6 5.681035 43.55 43.1566553515911 4.63
NY 6 5.716507 43.55 43.3369093894782 4.76
NY 6 5.76941 43.55 43.622461105793 4.96
NY 6 5.829691 43.55 43.9559735892781 5.19
NY 6 5.852426 43.55 44.0798952714117 5.27
NY 6 5.875953 44.28 44.2059475448343 5.35
NY 6 5.946512 44.28 44.577881548898 5.59
NY 6 5.984437 45.01 44.7785719629542 5.72
NY 6 6.044504 45.01 45.1058791946783 5.91
NY 6 6.113491 45.01 45.5085665559962 6.14
NY 6 6.141478 45.01 45.6791985271391 6.24
NY 6 6.198184 45.74 46.0247995353381 6.43
NY 6 6.23722 46.47 46.2668703592681 6.55
NY 6 6.312404 47.2 46.7561856817643 6.79
NY 6 6.342151 47.2 46.9619042422136 6.88
NY 6 6.412088 47.93 47.4699902892629 7.11
NY 6 6.451595 47.93 47.7677032120526 7.24
NY 6 6.524363 48.66 48.3252609053831 7.49
NY 6 6.569117 48.66 48.6679834077601 7.64
NY 6 6.596584 48.66 48.8809109388479 7.74
NY 6 6.629001 48.66 49.1403600421933 7.86
NY 6 6.687927 48.66 49.6270140782439 8.07
NY 6 6.788842 50.86 50.4688902822049 8.41
NY 6 6.901556 51.59 51.3857038665481 8.75
NY 6 6.92613 52.32 51.5857370889926 8.83
NY 6 6.960596 52.32 51.8680920834017 8.96
NY 6 7.020349 52.32 52.3658604974946 9.17
NY 6 7.182511 53.79 53.8146713180197 9.65
NY 6 7.235397 54.52 54.3253730177244 9.79
NY 6 7.300203 54.52 54.9659937113662 9.98
NY 6 7.322017 55.25 55.1852078870504 10.04
NY 6 7.422867 55.98 56.2212990958938 10.28
NY 6 7.586153 58.18 58.0910822466084 10.43
NY 6 7.636921 58.18 58.7113557958127 10.44
NY 6 7.667142 58.18 59.0823065074336 10.44
NY 6 7.761575 59.65 60.2253330323957 10.42
NY 6 7.842049 60.38 61.1460914712222 10.39
NY 6 8.019843 63.33 63.3123885657438 10.18
NY 6 8.041294 63.33 63.5822943065139 10.15
NY 6 8.104683 65.53 64.3564123498495 10.02
NY 6 8.161171 66.26 64.993518707181 9.9
NY 6 8.195988 66.26 65.3786999441831 9.82
NY 6 8.257194 66.26 66.1050732042847 9.68
NY 6 8.293044 66.26 66.546428939457 9.58
NY 6 8.347892 66.99 67.2225697117517 9.42
NY 6 8.492652 68.46 68.8157314437702 8.92
NY 6 8.674803 69.92 70.3951804578127 8.15
NY 6 8.753847 70.65 71.0197107281717 7.79
NY 6 8.793896 71.38 71.3221923904328 7.61
NY 6 8.854511 72.11 71.7622489060225 7.34
NY 6 8.901985 72.84 72.0783550587475 7.13
NY 6 8.938174 73.57 72.2955464864107 6.96
NY 6 9.001704 73.57 72.6394519500892 6.65
NY 6 9.123574 73.57 73.2322750901085 6.08
NY 6 9.206762 74.3 73.6472022938105 5.73
NY 6 9.3631 74.3 74.3387858999645 4.95
NY 6 9.441508 74.3 74.6305321015579 4.56
NY 6 9.505289 74.3 74.8681806423117 4.3
NY 6 9.553458 74.3 75.0582719472352 4.13
NY 6 9.574406 74.3 75.1416975216226 4.05
NY 6 9.627331 74.3 75.3332693672394 3.88
NY 6 9.679158 74.3 75.4988252914185 3.72
NY 6 9.932398 76.52 76.1814611793817 3.01
NY 6 9.973314 76.52 76.3002832946839 2.92
NY 6 10.01338 76.52 76.4188201751143 2.85
NY 6 10.03826 76.52 76.4904290850823 2.82
NY 6 10.134686 77.25 76.7581636337023 2.73
NY 6 10.208957 77.98 76.9599115469878 2.66
NY 6 10.452368 77.98 77.4489452599062 2.64
NY 6 10.514105 77.98 77.5500886719154 2.69
NY 6 10.594731 77.98 77.6930746561571 2.77
NY 6 10.631491 77.98 77.7666998782552 2.82
NY 6 10.708312 77.98 77.947121952836 2.95
NY 6 10.742906 77.98 78.0277040179516 3.02
NY 6 10.825779 77.98 78.1568740673363 3.22
NY 6 10.860324 77.98 78.1954938728448 3.31
NY 6 11.080722 78.71 78.5816201658674 3.97
NY 6 11.167002 78.71 78.8542939396422 4.23
NY 6 11.21218 78.71 78.993232985407 4.36
NY 6 11.264791 78.71 79.1618784765411 4.55
NY 6 11.326272 78.71 79.3802933434979 4.79
NY 6 11.402886 79.44 79.7063245577068 5.08
NY 6 11.46855 79.44 80.0386070088775 5.32
NY 6 11.572821 80.91 80.6322258592884 5.65
NY 6 11.59998 80.91 80.7965565359962 5.75
NY 6 11.688344 81.64 81.3475923962276 6.03
NY 6 11.752138 81.64 81.7836309289597 6.2
NY 6 11.775803 81.64 81.9583515863319 6.25
NY 6 11.812162 83.12 82.2351596441508 6.34
NY 6 11.853274 83.12 82.5540364507436 6.43
NY 6 11.911822 83.12 83.0033416772732 6.56
NY 6 11.986344 83.12 83.6452304423918 6.69
NY 6 12.022536 83.85 83.9933704811402 6.75
NY 6 12.047706 83.85 84.238705155164 6.77
NY 6 12.140455 85.32 85.078682007469 6.84
NY 6 12.217873 85.32 85.751061945533 6.88
NY 6 12.24358 85.32 85.9934122195825 6.87
NY 6 12.311727 86.05 86.6574690250137 6.84
NY 6 12.337155 86.78 86.9069595768011 6.84
NY 6 12.491284 88.25 88.2861829671637 6.68
NY 6 12.586796 89.72 89.0826801069696 6.48
NY 6 12.628428 89.72 89.4494869642889 6.38
NY 6 12.658364 89.72 89.7091154971646 6.31
NY 6 12.765441 91.19 90.5253488378093 6.07
NY 6 12.865832 91.92 91.1189395048823 5.84
NY 6 12.945331 92.65 91.5382108310025 5.65
NY 6 12.979613 92.65 91.7080246442251 5.55
NY 6 13.139888 92.65 92.4434265605877 5.1
NY 6 13.187652 92.65 92.6522017105076 5.01
NY 6 13.215154 92.65 92.7533853219415 4.94
NY 6 13.239881 92.65 92.8216726885857 4.88
NY 6 13.286949 92.65 92.9373581887312 4.76
NY 6 13.320928 92.65 93.0483376722143 4.67
NY 6 13.376723 93.38 93.2431246784462 4.52
NY 6 13.531202 93.38 93.5818309184927 4.19
NY 6 13.611091 93.38 93.7057979902018 4.02
NY 6 13.656796 93.38 93.7800913758979 3.92
NY 6 13.807622 93.38 94.1398395315167 3.74
NY 6 13.899283 93.38 94.430529891325 3.69
NY 6 13.954594 93.38 94.603000689534 3.69
NY 6 13.994944 95.58 94.7336082564968 3.7
NY 6 14.060955 95.58 94.9656952270796 3.76
NY 6 14.161095 95.58 95.372835958168 3.87
NY 6 14.190031 96.31 95.499471468799 3.91
NY 6 14.282438 96.31 95.9163498389768 4.12
NY 6 14.341263 96.31 96.1822492529582 4.28
NY 6 14.375567 96.31 96.3340305734643 4.37
NY 6 14.476231 97.04 96.7591778103262 4.72
NY 6 14.575581 97.04 97.1763330454575 5.06
NY 6 14.633708 97.04 97.4351067775634 5.24
NY 6 14.696049 97.04 97.7357687309372 5.47
NY 6 14.819963 97.77 98.3133059161628 5.85
NY 6 14.898333 99.24 98.6736296030356 6.02
NY 6 14.954389 99.97 98.9574151472093 6.16
NY 6 14.976631 99.97 99.0800188365036 6.21
NY 6 15.009349 99.97 99.2736100735257 6.29
NY 6 15.05732 99.97 99.5780005295472 6.38
NY 6 15.113205 99.97 99.9486650403628 6.46
NY 6 15.159837 99.97 100.267074109181 6.51
NY 6 15.210496 99.97 100.618066064384 6.54
NY 6 15.247442 99.97 100.889279657201 6.55
NY 6 15.270605 99.97 101.072431045805 6.56
NY 6 15.307153 100.7 101.3781664508 6.57
NY 6 15.509112 102.92 103.209583872235 6.67
NY 6 15.591907 102.92 103.893032866274 6.69
NY 6 15.646716 103.65 104.343809483746 6.7
NY 6 15.727195 105.12 105.073498477244 6.68
NY 6 15.762911 106.59 105.395318065992 6.68
NY 6 15.836309 106.59 105.993203637786 6.67
NY 6 15.909198 107.32 106.553682254618 6.66
NY 6 15.948711 107.32 106.87253740997 6.65
NY 6 15.999611 107.32 107.28113021964 6.62
NY 6 16.052803 108.78 107.686790489234 6.56
NY 6 16.089436 108.78 107.942573389161 6.51
NY 6 16.191799 108.78 108.56042835483 6.33
NY 6 16.27969 108.78 109.026737089216 6.13
NY 6 16.351765 108.78 109.397981464968 5.92
NY 6 16.40337 109.51 109.672397812636 5.72
NY 6 16.56556 109.51 110.506275597536 5.16
NY 6 16.595171 109.51 110.648689492497 5.06
NY 6 16.774956 111.74 111.464013255308 4.44
NY 6 16.804966 111.74 111.59355611044 4.33
NY 6 16.84928 111.74 111.782361291258 4.19
NY 6 16.936841 111.74 112.173483731453 3.93
NY 6 16.980408 112.47 112.371224349813 3.84
NY 6 17.016393 112.47 112.528292739285 3.76
NY 6 17.077611 112.47 112.768778906504 3.65
NY 6 17.131607 113.2 112.953164673013 3.59
NY 6 17.190392 113.92 113.139938896116 3.54
NY 6 17.216131 113.92 113.218498316692 3.53
NY 6 17.290538 113.92 113.439928571679 3.52
NY 6 17.320754 113.92 113.529307146093 3.53
NY 6 17.349142 113.92 113.599829579203 3.53
NY 6 17.37352 113.92 113.643667870825 3.54
NY 6 17.44276 113.92 113.7440077998 3.58
NY 6 17.486403 113.92 113.840266591077 3.63
NY 6 17.516631 113.92 113.915196922862 3.68
NY 6 17.542334 113.92 113.963393424062 3.73
NY 6 17.620282 113.92 114.065401656337 3.9
NY 6 17.696691 113.92 114.185466598803 4.06
NY 6 17.729099 113.92 114.268607246379 4.13
NY 6 17.759182 113.92 114.343411285165 4.21
NY 6 17.818202 113.92 114.430243721562 4.39
NY 6 17.909661 114.65 114.567865578032 4.68
NY 6 17.9415 114.65 114.66270057878 4.78
NY 6 18.034106 114.65 115.001966615601 5.05
NY 6 18.076639 114.65 115.164298096757 5.16
NY 6 18.238629 114.65 115.861841096895 5.68
NY 6 18.33755 116.86 116.382803604837 5.95
NY 6 18.445478 117.59 117.068311993177 6.33
NY 6 18.484117 117.59 117.360665188982 6.45
NY 6 18.505416 117.59 117.537143555836 6.5
NY 6 18.606169 118.32 118.442753011115 6.79
NY 6 18.668617 118.32 118.989636123492 6.96
NY 6 18.74023 119.05 119.63711756397 7.11
NY 6 18.790936 119.78 120.147640685001 7.23
NY 6 18.883682 121.25 121.138464684901 7.46
NY 6 18.937452 121.98 121.716985346771 7.54
NY 6 19.073696 123.44 123.05642964463 7.63
NY 6 19.104133 123.44 123.337708825045 7.65
NY 6 19.125653 123.44 123.551785274655 7.66
NY 6 19.174024 124.17 124.04542061505 7.67
NY 6 19.230733 124.17 124.571548761546 7.68
NY 6 19.292973 125.63 125.094782702264 7.67
NY 6 19.336207 126.36 125.468556103892 7.65
NY 6 19.389284 127.09 125.929413554438 7.61
NY 6 19.530238 127.82 127.08723889308 7.38
NY 6 19.585299 127.82 127.481684983841 7.25
NY 6 19.705326 129.29 128.294647843217 6.96
NY 6 19.764882 129.29 128.689979156857 6.78
NY 6 19.88822 130.02 129.452932150493 6.35
NY 6 19.950022 130.02 129.791057616542 6.12
NY 6 19.982586 130.75 129.958615606511 6
NY 6 20.06087 130.75 130.355340593592 5.75
NY 6 20.151577 130.75 130.803625219134 5.44
NY 6 20.354462 130.75 131.757372298808 4.8
NY 6 20.5004 131.48 132.396901836295 4.35
NY 6 20.629251 131.48 132.925131626695 4.02
NY 6 21.047772 132.21 134.394718268554 3.05
NY 6 21.868957 134.41 136.187986244514 1.29
NY 6 22.164841 138.96 136.481494939025 0.82
NY 7 0.680965 0 5.79157825866021 12.47
NY 7 0.724815 0 7.71572326722754 12.86
NY 7 0.852558 19.32 13.0521410133991 13.9
NY 7 0.937999 20.79 16.3591434684901 14.52
NY 7 1.078121 23.73 21.3432870915725 15.33
NY 7 1.11518 24.46 22.5811322980733 15.46
NY 7 1.181698 25.93 24.7213335355729 15.63
NY 7 1.248266 27.4 26.7605704438121 15.72
NY 7 1.484712 31.16 32.9443785517812 15.66
NY 7 1.679285 41.1 36.9087880542591 15.53
NY 7 1.826565 43.3 39.3930064374788 15.61
NY 7 1.96606 43.3 41.4401856738576 12.95
NY 7 2.001041 43.3 41.8893384001735 12.32
NY 7 2.629637 43.3 43.0967536301254 4.15
NY 7 2.714989 43.3 43.0672750787834 3.53
NY 7 2.772754 43.3 43.1342171335312 3.16
NY 7 2.829817 43.3 43.2205736810984 2.83
NY 7 2.932645 43.3 43.2887442449796 2.34
NY 7 3.129486 43.3 43.3263759917628 1.97
NY 7 3.260312 43.3 43.4775954555739 2.2
NY 7 3.307512 43.3 43.5555889968332 2.37
NY 7 3.360747 43.3 43.6206126120504 2.61
NY 7 3.404749 43.3 43.6737358281162 2.84
NY 7 3.507418 44.03 43.8818915968448 3.44
NY 7 3.539971 44.03 43.9823082017677 3.64
NY 7 3.655482 44.76 44.3725148425681 4.39
NY 7 3.69334 44.76 44.5149363804164 4.63
NY 7 3.806578 45.49 44.9965647381026 5.33
NY 7 3.882613 46.22 45.3759213136711 5.92
NY 7 3.912273 46.22 45.5380181519713 6.16
NY 7 3.934452 46.22 45.6648197289596 6.34
NY 7 3.973017 46.22 45.8952842875685 6.63
NY 7 4.039019 46.22 46.3154209789 7.2
NY 7 4.075093 46.22 46.5582399427688 7.51
NY 7 4.124564 46.22 46.9057414970504 7.91
NY 7 4.165481 46.22 47.1918494637506 8.2
NY 7 4.199181 46.22 47.4231858892328 8.46
NY 7 4.231694 46.22 47.6522889174974 8.72
NY 7 4.285902 47.69 48.0707521647216 9.14
NY 7 4.497806 52.97 50.0573705416007 10.44
NY 7 4.630953 52.97 51.5510234971967 10.96
NY 7 4.764712 52.97 53.2639203508941 11.35
NY 7 4.800353 52.97 53.7585677465496 11.43
NY 7 4.846741 53.7 54.4886047338187 11.52
NY 7 4.884361 53.7 55.1377013578452 11.59
NY 7 4.918295 53.7 55.7090976454866 11.64
NY 7 4.938473 55.92 56.0222614132533 11.67
NY 7 4.980896 56.65 56.6930538203933 11.72
NY 7 5.049791 56.65 57.8849954313235 11.78
NY 7 5.07068 56.65 58.2485299548244 11.8
NY 7 5.139522 59.64 59.3629542945104 11.85
NY 7 5.195383 61.11 60.246944515784 11.89
NY 7 5.306364 64.1 62.1380269742262 11.94
NY 7 5.34248 64.83 62.707228528626 11.94
NY 7 5.36603 64.83 63.047286723719 11.93
NY 7 5.444084 65.56 64.0767527180522 11.9
NY 7 5.69659 67.76 66.8592358226155 11.77
NY 7 5.769143 69.23 67.5431886451543 11.69
NY 7 5.961461 69.23 69.2154138424144 11.33
NY 7 6.091073 69.96 70.2950785961007 10.94
NY 7 6.111512 69.96 70.4661919530849 10.87
NY 7 6.210384 71.42 71.3093595812743 10.58
NY 7 6.334485 72.15 72.366167615564 10.13
NY 7 6.393861 74.35 72.8705135263043 9.98
NY 7 6.484456 74.35 73.6671383878033 9.78
NY 7 6.537234 74.35 74.158147829224 9.66
NY 7 6.606127 74.35 74.8763945266147 9.51
NY 7 6.648016 74.35 75.3511378874193 9.43
NY 7 6.696526 74.35 75.9083354537153 9.34
NY 7 6.773233 75.08 76.740122393828 9.18
NY 7 6.806305 75.81 77.0937847670525 9.1
NY 7 6.850653 75.81 77.6208209973275 8.99
NY 7 7.021919 80.36 79.7674157503251 8.63
NY 7 7.060311 82.58 80.1712175958684 8.56
NY 7 7.257871 84.05 82.1147603323178 8.16
NY 7 7.33235 84.05 82.8212155671159 8
NY 7 7.41588 84.78 83.5662880840525 7.8
NY 7 7.499587 84.78 84.2411127864935 7.56
NY 7 7.522483 84.78 84.4095902975671 7.49
NY 7 7.54267 84.78 84.5518601676239 7.42
NY 7 7.633225 84.78 85.1432878138258 7.05
NY 7 7.683296 84.78 85.4590774717792 6.82
NY 7 7.718227 84.78 85.6658533426582 6.67
NY 7 7.836171 85.51 86.2005279012911 6.14
NY 7 7.950961 85.51 86.6460695427081 5.51
